country,sender nationality,reciever nationality,debit,credit
OM,OM,OM,2.55,0.0
OM,OM,OM,9.34,0.0
OM,OM,OM,29.48,0.0
GB,OM,GB,10.8,0.0
OM,OM,OM,12.5,0.0
OM,OM,OM,8.4,0.0
OM,OM,OM,3.0,0.0
OM,OM,OM,10.7,0.0
OM,OM,OM,8.6,0.0
OM,OM,OM,2.08,0.0
AE,JO,AE,19.57,0.0
OM,OM,OM,2.2,0.0
OM,OM,OM,2.73,0.0
OM,OM,OM,20.96,0.0
OM,OM,OM,848.9,0.0
OM,OM,OM,5.15,0.0
OM,OM,OM,5.65,0.0
OM,OM,OM,3.55,0.0
AE,OM,AE,2.03,0.0
OM,IN,OM,8.69,0.0
OM,IN,OM,43.49,0.0
OM,IN,OM,77.0,0.0
OM,OM,OM,6.73,0.0
OM,OM,OM,25.0,0.0
OM,OM,OM,17.9,0.0
OM,OM,OM,6.49,0.0
OM,JO,OM,5.7,0.0
OM,JO,OM,5.05,0.0
OM,IN,OM,4.7,0.0
OM,OM,OM,6.7,0.0
OM,OM,OM,50.0,0.0
OM,OM,OM,100.0,0.0
OM,GB,OM,2.52,0.0
OM,GB,OM,17.2,0.0
OM,GB,OM,7.12,0.0
OM,GB,OM,21.42,0.0
OM,GB,OM,4.0,0.0
OM,GB,OM,7.55,0.0
IE,GB,IE,17.67,0.0
OM,OM,OM,23.0,0.0
AE,OM,AE,52.41,0.0
AE,OM,AE,37.43,0.0
AE,OM,AE,11.13,0.0
OM,JO,OM,4.3,0.0
OM,JO,OM,2.67,0.0
OM,OM,OM,2.65,0.0
OM,OM,OM,12.3,0.0
OM,OM,OM,17.69,0.0
OM,OM,OM,81.14,0.0
OM,OM,OM,22.77,0.0
OM,OM,OM,7.63,0.0
IT,OM,IT,4.4,0.0
IT,OM,IT,4.4,0.0
IT,OM,IT,7.85,0.0
IT,OM,IT,4.4,0.0
IT,OM,IT,4.4,0.0
IT,OM,IT,4.4,0.0
LU,OM,LU,2.0,0.0
LU,OM,LU,0.79,0.0
OM,OM,OM,17.67,0.0
JO,JO,JO,16.99,0.0
OM,OM,OM,11.3,0.0
OM,OM,OM,46.95,0.0
OM,OM,OM,6.22,0.0
AE,JO,AE,0.37,0.0
AE,JO,AE,9.69,0.0
OM,EG,OM,5.2,0.0
OM,EG,OM,14.9,0.0
OM,EG,OM,5.88,0.0
JO,YE,JO,3.5,0.0
OM,EG,OM,7.74,0.0
AU,EG,AU,34.61,0.0
OM,OM,OM,17.68,0.0
IE,OM,IE,1.17,0.0
OM,OM,OM,2.6,0.0
AE,OM,AE,3.0,0.0
OM,OM,OM,2.8,0.0
OM,OM,OM,2.4,0.0
OM,OM,OM,11.3,0.0
OM,OM,OM,5.6,0.0
OM,OM,OM,1.97,0.0
OM,OM,OM,8.0,0.0
OM,OM,OM,3.0,0.0
OM,OM,OM,1.7,0.0
OM,OM,OM,6.3,0.0
OM,OM,OM,7.35,0.0
OM,OM,OM,1.8,0.0
OM,OM,OM,5.2,0.0
OM,OM,OM,2.24,0.0
OM,OM,OM,7.0,0.0
OM,OM,OM,15.0,0.0
OM,OM,OM,17.98,0.0
OM,OM,OM,10.5,0.0
OM,OM,OM,126.56,0.0
OM,OM,OM,3.3,0.0
OM,SY,OM,3.57,0.0
OM,SY,OM,1.37,0.0
AE,JO,AE,399.25,0.0
AE,JO,AE,28.87,0.0
SG,JO,SG,7.07,0.0
OM,SY,OM,0.5,0.0
OM,SY,OM,13.59,0.0
OM,OM,OM,5.79,0.0
OM,JO,OM,3.99,0.0
OM,JO,OM,17.29,0.0
OM,OM,OM,3.15,0.0
OM,OM,OM,34.0,0.0
OM,OM,OM,2.1,0.0
OM,OM,OM,150.0,0.0
OM,OM,OM,4.2,0.0
OM,OM,OM,1.5,0.0
OM,OM,OM,83.97,0.0
OM,OM,OM,22.39,0.0
OM,OM,OM,1.4,0.0
OM,IN,OM,17.0,0.0
IN,IN,IN,545.97,0.0
OM,JO,OM,44.1,0.0
OM,OM,OM,3.0,0.0
OM,OM,OM,3.52,0.0
OM,OM,OM,10.0,0.0
OM,OM,OM,1.58,0.0
OM,IN,OM,28.85,0.0
OM,IN,OM,40.0,0.0
OM,GB,OM,1.75,0.0
OM,GB,OM,6.24,0.0
OM,GB,OM,11.51,0.0
OM,IN,OM,10.7,0.0
OM,IN,OM,12.05,0.0
IE,IN,IE,1.17,0.0
AE,IN,AE,1.37,0.0
NL,SY,NL,7.08,0.0
OM,IN,OM,7.35,0.0
OM,OM,OM,3.3,0.0
OM,JO,OM,5.56,0.0
OM,GB,OM,44.52,0.0
OM,GB,OM,1.6,0.0
OM,OM,OM,7.0,0.0
OM,OM,OM,8.99,0.0
OM,IN,OM,0.55,0.0
OM,IN,OM,3.36,0.0
SA,OM,SA,5.3,0.0
OM,SY,OM,23.4,0.0
OM,OM,OM,29.0,0.0
OM,OM,OM,72.62,0.0
OM,OM,OM,12.0,0.0
OM,OM,OM,17.8,0.0
OM,OM,OM,11.06,0.0
OM,OM,OM,15.8,0.0
OM,OM,OM,30.0,0.0
OM,IR,OM,4.4,0.0
ES,OM,ES,2.12,0.0
OM,LB,OM,0.7,0.0
OM,LB,OM,23.21,0.0
OM,IN,OM,4.09,0.0
OM,IN,OM,6.09,0.0
OM,IN,OM,4.9,0.0
OM,IN,OM,2.1,0.0
OM,OM,OM,54.99,0.0
OM,OM,OM,22.81,0.0
OM,OM,OM,8.62,0.0
OM,OM,OM,24.1,0.0
OM,OM,OM,3.48,0.0
OM,OM,OM,10.0,0.0
OM,EG,OM,2.61,0.0
OM,EG,OM,1.35,0.0
OM,EG,OM,2.0,0.0
OM,OM,OM,2.0,0.0
OM,OM,OM,5.0,0.0
OM,OM,OM,9.5,0.0
OM,OM,OM,31.9,0.0
OM,OM,OM,15.51,0.0
OM,OM,OM,11.7,0.0
OM,OM,OM,6.26,0.0
OM,JO,OM,30.0,0.0
OM,PH,OM,25.91,0.0
OM,PH,OM,5.9,0.0
OM,BY,OM,1.84,0.0
OM,LB,OM,20.27,0.0
OM,OM,OM,2.79,0.0
OM,OM,OM,17.0,0.0
OM,OM,OM,3.0,0.0
OM,OM,OM,15.78,0.0
LK,OM,LK,6.91,0.0
LK,OM,LK,3.03,0.0
OM,JO,OM,5.73,0.0
OM,JO,OM,1.58,0.0
OM,OM,OM,3.3,0.0
OM,OM,OM,13.86,0.0
OM,OM,OM,15.87,0.0
OM,OM,OM,33.0,0.0
OM,SY,OM,2.31,0.0
OM,SY,OM,3.99,0.0
OM,OM,OM,1.78,0.0
OM,OM,OM,1.1,0.0
OM,TN,OM,4.05,0.0
OM,TN,OM,75.4,0.0
OM,TN,OM,9.3,0.0
NL,LB,NL,5.89,0.0
OM,OM,OM,7.84,0.0
OM,OM,OM,5.0,0.0
OM,OM,OM,0.7,0.0
OM,OM,OM,1.99,0.0
OM,GB,OM,10.23,0.0
AE,AU,AE,82.55,0.0
OM,PK,OM,4.82,0.0
OM,PK,OM,35.63,0.0
OM,PK,OM,2.39,0.0
OM,PK,OM,4.2,0.0
OM,PK,OM,19.0,0.0
OM,GB,OM,6.95,0.0
OM,TR,OM,11.56,0.0
OM,IN,OM,10.9,0.0
OM,IN,OM,1.95,0.0
OM,OM,OM,6.7,0.0
OM,OM,OM,7.13,0.0
AE,RO,AE,9.15,0.0
OM,JO,OM,11.97,0.0
OM,SD,OM,4.01,0.0
OM,SD,OM,2.27,0.0
OM,OM,OM,17.43,0.0
OM,OM,OM,10.0,0.0
OM,OM,OM,1.55,0.0
OM,OM,OM,6.35,0.0
OM,OM,OM,10.0,0.0
AE,OM,AE,1793.28,0.0
OM,OM,OM,2.0,0.0
OM,IN,OM,3.31,0.0
OM,IN,OM,2.81,0.0
OM,OM,OM,11.0,0.0
OM,OM,OM,60.49,0.0
OM,EG,OM,6.64,0.0
AE,OM,AE,52.41,0.0
OM,OM,OM,2.88,0.0
OM,OM,OM,5.89,0.0
OM,IN,OM,1.3,0.0
OM,OM,OM,2.5,0.0
IE,AE,IE,39.28,0.0
IE,AE,IE,39.28,0.0
IE,AE,IE,39.28,0.0
OM,OM,OM,20.0,0.0
OM,OM,OM,51.45,0.0
OM,OM,OM,45.0,0.0
OM,OM,OM,8.7,0.0
OM,OM,OM,27.28,0.0
OM,OM,OM,8.31,0.0
OM,OM,OM,0.6,0.0
OM,OM,OM,6.2,0.0
IE,OM,IE,3.14,0.0
OM,OM,OM,20.5,0.0
OM,OM,OM,1.36,0.0
OM,OM,OM,60.0,0.0
OM,OM,OM,100.0,0.0
OM,OM,OM,100.0,0.0
OM,OM,OM,148.0,0.0
OM,OM,OM,14.5,0.0
OM,OM,OM,0.4,0.0
OM,JO,OM,5.3,0.0
OM,JO,OM,1.7,0.0
OM,JO,OM,15.45,0.0
OM,JO,OM,1.89,0.0
OM,OM,OM,69.1,0.0
OM,OM,OM,11.0,0.0
OM,OM,OM,1.3,0.0
OM,OM,OM,1.4,0.0
OM,OM,OM,1.25,0.0
OM,OM,OM,9.0,0.0
OM,OM,OM,7.74,0.0
OM,OM,OM,1.5,0.0
OM,PK,OM,14.87,0.0
US,PK,US,5.83,0.0
OM,OM,OM,30.64,0.0
GB,OM,GB,3.14,0.0
OM,OM,OM,5.35,0.0
OM,IN,OM,10.45,0.0
OM,IN,OM,2.5,0.0
OM,IN,OM,2.56,0.0
OM,IN,OM,23.18,0.0
OM,OM,OM,1.05,0.0
OM,OM,OM,4.6,0.0
OM,OM,OM,1.8,0.0
OM,OM,OM,0.6,0.0
OM,OM,OM,4.5,0.0
OM,OM,OM,3.0,0.0
OM,RU,OM,49.74,0.0
CY,JO,CY,1.97,0.0
OM,EG,OM,1.17,0.0
OM,EG,OM,2.28,0.0
OM,IN,OM,3.5,0.0
OM,IN,OM,9.55,0.0
OM,IN,OM,2.04,0.0
OM,EG,OM,2.91,0.0
OM,EG,OM,0.57,0.0
OM,OM,OM,13.6,0.0
OM,PK,OM,32.8,0.0
OM,ZA,OM,8.8,0.0
OM,ZA,OM,18.92,0.0
OM,ZA,OM,1.05,0.0
OM,ZA,OM,1.05,0.0
OM,ZA,OM,1.65,0.0
OM,GB,OM,1.37,0.0
OM,GB,OM,1.85,0.0
OM,OM,OM,36.25,0.0
OM,OM,OM,1.05,0.0
OM,OM,OM,9.66,0.0
OM,SY,OM,10.5,0.0
OM,SY,OM,12.9,0.0
OM,OM,OM,27.46,0.0
OM,OM,OM,78.6,0.0
OM,OM,OM,31.5,0.0
OM,JO,OM,3.2,0.0
OM,JO,OM,3.99,0.0
OM,OM,OM,0.7,0.0
OM,OM,OM,1.7,0.0
OM,OM,OM,4.6,0.0
OM,OM,OM,3.0,0.0
OM,OM,OM,5.0,0.0
OM,OM,OM,9.19,0.0
OM,OM,OM,50.0,0.0
OM,OM,OM,60.0,0.0
OM,OM,OM,41.78,0.0
OM,OM,OM,23.0,0.0
OM,IN,OM,183.45,0.0
OM,IN,OM,15.0,0.0
OM,IN,OM,16.42,0.0
OM,IN,OM,0.1,0.0
OM,IN,OM,2.6,0.0
OM,IN,OM,1.5,0.0
OM,IN,OM,2.54,0.0
OM,IN,OM,44.25,0.0
OM,OM,OM,12.2,0.0
OM,SY,OM,0.63,0.0
OM,SY,OM,1.58,0.0
OM,LB,OM,60.74,0.0
OM,LB,OM,245.6,0.0
OM,LB,OM,55.12,0.0
OM,GR,OM,36.2,0.0
OM,GR,OM,20.69,0.0
OM,GR,OM,8.93,0.0
OM,GR,OM,34.96,0.0
OM,GR,OM,90.5,0.0
IE,JO,IE,13.8,0.0
OM,OM,OM,5.5,0.0
OM,IN,OM,29.9,0.0
OM,OM,OM,10.0,0.0
AE,JO,AE,114.85,0.0
OM,OM,OM,0.72,0.0
OM,OM,OM,24.67,0.0
OM,OM,OM,7.52,0.0
GB,IN,GB,4.36,0.0
OM,OM,OM,6.18,0.0
OM,OM,OM,9.2,0.0
OM,OM,OM,4.9,0.0
OM,IN,OM,67.64,0.0
OM,IN,OM,40.4,0.0
OM,IN,OM,2.5,0.0
OM,IN,OM,10.9,0.0
OM,IN,OM,26.84,0.0
OM,IN,OM,20.23,0.0
OM,IN,OM,54.54,0.0
OM,IN,OM,16.67,0.0
OM,IN,OM,23.5,0.0
OM,IN,OM,48.5,0.0
OM,IN,OM,5.49,0.0
OM,IN,OM,0.3,0.0
OM,IN,OM,4.31,0.0
OM,IN,OM,15.76,0.0
OM,IN,OM,13.16,0.0
OM,IN,OM,5.85,0.0
OM,IN,OM,0.84,0.0
OM,IN,OM,7.02,0.0
OM,IN,OM,8.0,0.0
OM,OM,OM,13.9,0.0
OM,SY,OM,13.17,0.0
OM,SY,OM,9.0,0.0
OM,SY,OM,1.6,0.0
OM,SY,OM,84.32,0.0
OM,OM,OM,26.5,0.0
OM,OM,OM,20.49,0.0
OM,OM,OM,29.9,0.0
AE,OM,AE,4.67,0.0
AE,OM,AE,45.68,0.0
OM,OM,OM,4.0,0.0
OM,OM,OM,0.44,0.0
OM,OM,OM,7.0,0.0
OM,OM,OM,2.4,0.0
OM,OM,OM,6.0,0.0
OM,OM,OM,3.75,0.0
OM,TR,OM,25.6,0.0
OM,TR,OM,2.5,0.0
OM,OM,OM,387.0,0.0
OM,OM,OM,420.15,0.0
OM,OM,OM,14.5,0.0
OM,OM,OM,11.0,0.0
OM,OM,OM,4.2,0.0
OM,OM,OM,23.14,0.0
OM,OM,OM,10.5,0.0
OM,OM,OM,12.0,0.0
OM,OM,OM,10.0,0.0
OM,OM,OM,2.45,0.0
OM,OM,OM,0.53,0.0
OM,OM,OM,8.67,0.0
OM,TN,OM,6.22,0.0
QA,OM,QA,1.62,0.0
OM,OM,OM,42.9,0.0
OM,OM,OM,10.1,0.0
OM,OM,OM,0.35,0.0
OM,OM,OM,21.57,0.0
OM,OM,OM,15.13,0.0
OM,PK,OM,8.19,0.0
OM,PK,OM,6.41,0.0
OM,SY,OM,3.86,0.0
OM,SY,OM,23.58,0.0
OM,SY,OM,41.88,0.0
OM,SA,OM,86.1,0.0
SA,SA,SA,6.39,0.0
OM,OM,OM,0.6,0.0
OM,OM,OM,11.4,0.0
OM,ZA,OM,2.87,0.0
OM,ZA,OM,2.07,0.0
OM,ZA,OM,3.37,0.0
OM,LB,OM,5.6,0.0
OM,LB,OM,11.5,0.0
OM,LB,OM,5.01,0.0
OM,LB,OM,30.26,0.0
OM,LB,OM,3.39,0.0
OM,TN,OM,8.61,0.0
OM,OM,OM,3.4,0.0
OM,OM,OM,7.0,0.0
OM,BD,OM,15.1,0.0
OM,OM,OM,10.0,0.0
GB,OM,GB,9.64,0.0
OM,OM,OM,3.5,0.0
OM,OM,OM,1.9,0.0
OM,OM,OM,7.5,0.0
OM,OM,OM,10.09,0.0
OM,OM,OM,9.8,0.0
OM,OM,OM,13.0,0.0
OM,OM,OM,5.0,0.0
OM,OM,OM,5.0,0.0
OM,OM,OM,5.6,0.0
OM,OM,OM,2.99,0.0
OM,OM,OM,35.0,0.0
OM,OM,OM,1.3,0.0
OM,OM,OM,24.0,0.0
OM,RO,OM,5.26,0.0
AE,OM,AE,327.15,0.0
AE,OM,AE,47.16,0.0
AE,OM,AE,0.74,0.0
AE,OM,AE,24.37,0.0
AE,OM,AE,1.29,0.0
OM,LB,OM,21.0,0.0
AE,LB,AE,27.86,0.0
AE,LB,AE,27.86,0.0
AE,LB,AE,27.86,0.0
AE,LB,AE,27.86,0.0
AE,OM,AE,12.94,0.0
OM,OM,OM,15.3,0.0
OM,IN,OM,8.69,0.0
US,IN,US,32.84,0.0
NL,OM,NL,4.48,0.0
OM,LB,OM,0.3,0.0
US,LB,US,3.93,0.0
FR,AU,FR,12.74,0.0
OM,US,OM,0.0,342.65
OM,US,OM,0.0,1669.9375
OM,US,OM,0.0,9625.0
OM,US,OM,0.0,385000.0
OM,US,OM,0.0,21288.0283
OM,US,OM,0.0,3347.575
OM,US,OM,0.0,2985.0975
OM,US,OM,0.0,848.54
OM,US,OM,0.0,2445.3044
AE,OM,AE,102.68,0.0
OM,OM,OM,0.0,5.231
OM,OM,OM,0.0,3.0
AE,OM,AE,3.86,0.0
OM,OM,OM,0.0,14.72
AE,OM,AE,5.34,0.0
OM,EG,OM,0.0,1.373
AE,OM,AE,2.62,0.0
OM,IN,OM,0.0,2.3
AE,JO,AE,1.31,0.0
OM,OM,OM,0.0,2.95
AE,IR,AE,21.83,0.0
OM,BH,OM,0.0,2.6
OM,OM,OM,0.0,2.12
AE,OM,AE,6.96,0.0
OM,AU,OM,0.0,3.0
OM,OM,OM,0.0,3.46
OM,OM,OM,0.0,1.7
AE,OM,AE,5.34,0.0
OM,OM,OM,0.0,25.0
OM,OM,OM,0.0,0.4
AE,IR,AE,2.36,0.0
OM,OM,OM,0.0,0.5
AE,OM,AE,13.47,0.0
OM,OM,OM,0.0,2.95
AE,IN,AE,3.25,0.0
OM,OM,OM,0.0,41.673
AE,OM,AE,2.44,0.0
OM,AE,OM,0.0,4.36
AE,OM,AE,9.15,0.0
OM,OM,OM,0.0,6.001
AE,OM,AE,3.21,0.0
OM,OM,OM,0.0,19.0
OM,OM,OM,0.0,5.8
AE,OM,AE,6.84,0.0
OM,OM,OM,0.0,11.172
AE,OM,AE,11.23,0.0
OM,OM,OM,0.0,3.555
OM,OM,OM,0.0,6.0
AE,OM,AE,40.11,0.0
OM,OM,OM,0.0,7.655
AE,OM,AE,5.34,0.0
OM,QA,OM,0.0,42.0
OM,BH,OM,0.0,25.0
OM,OM,OM,0.0,5.0
AE,BD,AE,0.64,0.0
OM,OM,OM,0.0,211.0
OM,OM,OM,0.0,108.0
AE,OM,AE,33.7,0.0
AE,OM,AE,1.39,0.0
OM,OM,OM,0.0,140.0
OM,OM,OM,0.0,5.0
AE,JO,AE,1.66,0.0
OM,OM,OM,0.0,20.0
OM,OM,OM,0.0,10.0
AE,JO,AE,1.29,0.0
OM,OM,OM,0.0,108.0
OM,OM,OM,0.0,279.0
AE,FR,AE,20.68,0.0
OM,OM,OM,0.0,108.0
AE,JO,AE,3.64,0.0
OM,NB,OM,0.0,5.0
AE,OM,AE,10.7,0.0
OM,OM,OM,0.0,3.75
OM,OM,OM,0.0,28.825
AE,PK,AE,6.51,0.0
AE,OM,AE,11.77,0.0
OM,OM,OM,0.0,11.0
OM,OM,OM,0.0,25.0
AE,OM,AE,2.46,0.0
OM,OM,OM,0.0,108.0
OM,OM,OM,0.0,40.0
AE,OM,AE,5.34,0.0
OM,OM,OM,0.0,28.0
AE,OM,AE,3.53,0.0
OM,OM,OM,0.0,19253.793
AE,BD,AE,0.43,0.0
OM,OM,OM,0.0,30.0
OM,OM,OM,0.0,20.0
AE,OM,AE,2.03,0.0
OM,OM,OM,0.0,1.05
AE,OM,AE,5.03,0.0
OM,OM,OM,0.0,2.415
OM,OM,OM,0.0,31.0
AE,IN,AE,1.71,0.0
OM,OM,OM,0.0,454.707
AE,OM,AE,10.7,0.0
OM,OM,OM,0.0,148.0
OM,OM,OM,0.0,211.0
OM,OM,OM,0.0,4014.322
AE,JO,AE,2.89,0.0
OM,OM,OM,0.0,59.949
OM,OM,OM,0.0,2683.05
AE,OM,AE,0.79,0.0
OM,OM,OM,0.0,15.0
AE,OM,AE,0.1,0.0
OM,OM,OM,0.0,0.45
AE,OM,AE,2.89,0.0
OM,OM,OM,0.0,0.96
AE,OM,AE,7.49,0.0
OM,OM,OM,0.0,17.217
OM,OM,OM,0.0,15.7
AE,OM,AE,13.37,0.0
OM,OM,OM,0.0,4.0
AE,OM,AE,18.72,0.0
AE,OM,AE,2.03,0.0
OM,OM,OM,0.0,8.925
OM,OM,OM,0.0,211.0
GB,OM,GB,32.6,0.0
OM,OM,OM,0.0,1.0
GB,OM,GB,5.06,0.0
OM,KE,OM,0.0,63.75
OM,OM,OM,0.0,15.0
GB,OM,GB,11.99,0.0
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,15.0
GB,OM,GB,1.93,0.0
OM,OM,OM,0.0,20.0
GB,OM,GB,90.17,0.0
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,15.0
DE,OM,DE,2.12,0.0
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,2.0
NL,OM,NL,11.24,0.0
OM,OM,OM,0.0,20.0
OM,OM,OM,0.0,20.0
DE,OM,DE,11.67,0.0
OM,OM,OM,0.0,4250.0
OM,EG,OM,0.0,4.0
CN,OM,CN,19.64,0.0
OM,OM,OM,0.0,3.94
CN,OM,CN,7.85,0.0
OM,OM,OM,0.0,18.0
IE,OM,IE,1.96,0.0
OM,GB,OM,0.0,4.0
OM,OM,OM,0.0,3.15
OM,CH,OM,0.0,65.0
US,OM,US,2.74,0.0
OM,OM,OM,0.0,20.0
IE,OM,IE,9.81,0.0
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,1.0
NL,OM,NL,1.16,0.0
OM,OM,OM,0.0,300.0
NL,OM,NL,1.65,0.0
OM,OM,OM,0.0,200.0
OM,OM,OM,0.0,300.0
IE,OM,IE,6.2,0.0
OM,OM,OM,0.0,4.2
FR,SD,FR,4.12,0.0
OM,US,OM,0.0,3.15
OM,OM,OM,0.0,33.0
HK,OM,HK,3.89,0.0
NL,OM,NL,1.99,0.0
OM,OM,OM,0.0,7.5
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,1.05
IE,IE,IE,5.5,0.0
OM,AE,OM,0.0,0.525
US,PK,US,3.93,0.0
OM,OM,OM,0.0,38.0
OM,KG,OM,0.0,32.0
US,PK,US,0.39,0.0
IE,EG,IE,1.17,0.0
OM,US,OM,0.0,25.2
US,OM,US,5.89,0.0
OM,DE,OM,0.0,693.27
NL,SY,NL,2.04,0.0
OM,OM,OM,0.0,6.905
OM,OM,OM,0.0,13.5
ID,OM,ID,2.31,0.0
OM,OM,OM,0.0,1.64
ID,OM,ID,2.66,0.0
OM,OM,OM,0.0,14.303
OM,LB,OM,0.0,6.726
IE,OM,IE,1.17,0.0
OM,OM,OM,0.0,2.1
IE,OM,IE,11.78,0.0
OM,OM,OM,0.0,0.3
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,695.38
US,OM,US,0.39,0.0
OM,GB,OM,0.0,129.0
OM,OM,OM,0.0,3.0
OM,AE,OM,0.0,18.0
US,OM,US,2.36,0.0
GB,OM,GB,13.35,0.0
OM,AE,OM,0.0,14.74
OM,OM,OM,0.0,0.7
US,OM,US,50.66,0.0
OM,DE,OM,0.0,3.5
US,OM,US,0.39,0.0
OM,AE,OM,0.0,5.1
OM,QA,OM,0.0,1.42
OM,AE,OM,0.0,105.0
OM,OM,OM,0.0,1.0
OM,CZ,OM,0.0,2.6
US,TZ,US,1.17,0.0
US,OM,US,0.39,0.0
OM,OM,OM,0.0,5.909
OM,OM,OM,0.0,5.0
US,PK,US,0.43,0.0
OM,BH,OM,0.0,2.6
US,PK,US,0.43,0.0
OM,OM,OM,0.0,1.0
US,PK,US,0.43,0.0
OM,OM,OM,0.0,10.5
TR,NZ,TR,14.33,0.0
OM,OM,OM,0.0,2.0
CZ,OM,CZ,6.49,0.0
OM,SA,OM,0.0,16.0
OM,OM,OM,25.0,0.0
OM,OM,OM,0.0,11.202
OM,OM,OM,23.13,0.0
OM,AE,OM,0.0,22.0
OM,OM,OM,25.0,0.0
OM,OM,OM,0.0,6.732
AE,OM,AE,6.99,0.0
OM,OM,OM,0.0,200.0
AU,AU,AU,15.61,0.0
OM,OM,OM,0.0,100.0
OM,OM,OM,25.0,0.0
OM,OM,OM,0.0,50.0
AE,OM,AE,29.15,0.0
OM,OM,OM,0.0,10.0
AE,IN,AE,0.43,0.0
OM,OM,OM,0.0,18.0
OM,OM,OM,50.0,0.0
OM,OM,OM,0.0,10.0
AE,OM,AE,8.28,0.0
OM,OM,OM,0.0,260.424
OM,OM,OM,0.0,5.0
AE,OM,AE,4.96,0.0
OM,OM,OM,0.0,3.15
OM,OM,OM,18.08,0.0
AE,IN,AE,0.43,0.0
OM,US,OM,0.0,19.95
FR,OM,FR,1.06,0.0
OM,OM,OM,0.0,41.106
AE,OM,AE,16.04,0.0
OM,OM,OM,0.0,7.3
OM,AE,OM,0.0,5.0
OM,OM,OM,0.0,5.0
AE,OM,AE,24.6,0.0
AE,OM,AE,8.45,0.0
OM,OM,OM,0.0,13.986
OM,OM,OM,0.0,211.0
AE,OM,AE,18.19,0.0
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,242.0
AE,OM,AE,3.21,0.0
OM,OM,OM,0.0,1.0
AE,OM,AE,12.52,0.0
OM,OM,OM,0.0,67.0
AE,OM,AE,2.14,0.0
OM,OM,OM,0.0,40.0
OM,OM,OM,0.0,1.0
AE,OM,AE,10.43,0.0
OM,OM,OM,0.0,12.5
AE,OM,AE,30.81,0.0
OM,OM,OM,0.0,500.0
AE,OM,AE,3.21,0.0
OM,US,OM,0.0,4.104
AE,OM,AE,5.77,0.0
OM,OM,OM,0.0,10.0
OM,OM,OM,0.0,4.0
AE,OM,AE,2.24,0.0
OM,OM,OM,0.0,92.0
AE,OM,AE,4.07,0.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,75.849
OM,OM,OM,0.0,7766.251
OM,OM,OM,0.0,0.867
AE,OM,AE,18.72,0.0
OM,OM,OM,0.0,1.0
AE,OM,AE,42.79,0.0
OM,OM,OM,0.0,33.0
AE,OM,AE,5.89,0.0
OM,OM,OM,0.0,0.8
AE,OM,AE,32.09,0.0
OM,GB,OM,0.0,18.26
AE,OM,AE,2.36,0.0
OM,OM,OM,0.0,2.155
OM,OM,OM,0.0,60.0
AE,IN,AE,2.67,0.0
OM,OM,OM,0.0,23.0
OM,OM,OM,0.0,10.0
AE,IN,AE,2.67,0.0
OM,OM,OM,0.0,9153.583
OM,DE,OM,0.0,5.25
AE,OM,AE,5.34,0.0
OM,GB,OM,0.0,1.58
OM,OM,OM,0.0,1.0
AE,OM,AE,8.03,0.0
OM,OM,OM,0.0,18.98
QA,OM,QA,7.56,0.0
OM,OM,OM,0.0,4.1
OM,CZ,OM,0.0,345.156
AE,OM,AE,4.15,0.0
OM,OM,OM,0.0,4.0
AE,OM,AE,42.26,0.0
OM,FR,OM,0.0,1.16
AE,OM,AE,15.14,0.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,18.0
OM,OM,OM,0.0,20.0
AE,OM,AE,10.7,0.0
AE,OM,AE,6.07,0.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,5406.54
OM,OM,OM,0.0,101.0
AE,PK,AE,3.25,0.0
OM,OM,OM,0.0,44.0
AE,OM,AE,5.67,0.0
OM,OM,OM,0.0,21.0
AE,OM,AE,16.04,0.0
OM,OM,OM,0.0,120.0
OM,OM,OM,0.0,1.2
OM,PL,OM,0.0,0.4
OM,OM,OM,0.0,2.1
AE,OM,AE,125.69,0.0
OM,OM,OM,0.0,11.875
AE,OM,AE,5.34,0.0
OM,OM,OM,0.0,9.775
OM,OM,OM,0.0,1.619
OM,OM,OM,0.0,2.7
OM,OM,OM,0.0,200.5
AE,OM,AE,7.15,0.0
AE,OM,AE,2.24,0.0
OM,OM,OM,0.0,72.9
AE,OM,AE,22.46,0.0
OM,US,OM,0.0,2.1
AE,PK,AE,3.25,0.0
OM,OM,OM,0.0,2.65
OM,US,OM,0.0,15.12
AE,PK,AE,3.25,0.0
OM,OM,OM,0.0,5.55
AE,OM,AE,10.49,0.0
OM,AE,OM,0.0,18.235
AE,OM,AE,21.4,0.0
OM,OM,OM,0.0,32.215
AE,OM,AE,0.0,10.81
OM,EE,OM,0.0,1.2
OM,OM,OM,0.0,2.0
LT,PT,LT,43.35,0.0
OM,CA,OM,0.0,66.15
OM,OM,OM,0.0,1.6
OM,OM,OM,0.0,0.8
VN,OM,VN,7.02,0.0
IE,JO,IE,1.56,0.0
